timestamp,machine_id,cycle_number,shift,barrel_temp,mold_temp,injection_pressure,holding_pressure,injection_speed,cooling_time,cycle_time,screw_rpm,cushion_size,melt_temp,melt_viscosity,ambient_temp,humidity,temp_gradient,pressure_ratio,cooling_efficiency,machine_health,cycles_since_maintenance,maintenance_event,is_defective,defect_type,length_mm,width_mm,thickness_mm,energy_kwh
2024-01-01 02:17:43,M001,122,3,228.57,41.55,108.94,73.72,49.15,24.29,56.06,100.66,5.06,240.82,310.14,18.61,41.19,187.03,0.677,0.433,96.44,122,0,1,short_shot,100.457,49.757,2.816,14.85
2024-01-01 02:18:29,M001,123,3,232.77,51.26,109.47,55.3,75.86,15.44,81.48,99.67,7.04,244.92,294.34,21.57,53.36,181.51,0.505,0.189,96.39,123,0,0,,100.041,50.032,3.002,16.5
2024-01-01 02:19:17,M001,124,3,237.4,57.75,97.3,54.84,82.56,20.38,71.62,129.24,4.76,249.36,313.53,19.42,67.93,179.65,0.564,0.285,96.35,124,0,0,,100.098,49.877,2.982,15.36
2024-01-01 02:20:04,M001,125,3,230.63,42.27,100.76,53.96,85.62,28.02,47.68,90.34,6.52,238.06,228.33,19.11,51.05,188.36,0.535,0.588,96.33,125,0,0,,100.14,50.034,2.979,14.94
2024-01-01 02:21:10,M001,126,3,237.98,53.27,94.14,57.65,89.76,24.21,61.06,126.59,7.07,252.27,275.68,25.34,41.78,184.71,0.612,0.396,96.31,126,0,0,,100.156,50.001,2.948,14.93
2024-01-01 02:22:31,M001,127,3,225.74,55.61,99.8,51.45,63.97,19.79,73.63,147.42,7.11,235.81,334.0,25.29,43.43,170.13,0.516,0.269,96.3,127,0,1,short_shot,99.838,49.739,3.055,14.37
2024-01-01 02:23:19,M001,128,3,229.82,42.35,89.65,58.96,74.96,26.37,55.15,111.59,7.0,243.79,206.68,18.2,40.45,187.47,0.658,0.478,96.27,128,0,0,,99.886,50.088,3.006,15.0
2024-01-01 02:24:09,M001,129,3,236.25,52.34,95.67,54.17,93.78,21.14,69.94,144.79,5.7,246.65,332.12,20.97,33.84,183.91,0.566,0.302,96.25,129,0,0,,99.889,49.982,3.002,15.46
2024-01-01 02:24:59,M001,130,3,233.29,51.75,89.7,46.92,84.78,22.06,85.27,98.55,6.21,242.81,277.51,21.71,45.26,181.55,0.523,0.259,96.23,130,0,0,,100.103,50.015,2.995,15.95
2024-01-01 02:26:20,M001,131,3,234.7,40.43,106.88,54.74,65.89,22.84,88.45,128.09,7.68,242.54,314.54,20.36,41.95,194.27,0.512,0.258,96.22,131,0,0,,100.016,49.989,2.967,15.44
2024-01-01 02:27:41,M001,132,3,224.14,58.69,183.921827063009,50.23,51.22,25.25,54.09,137.58,3.74,236.05,319.01,21.2,59.08,165.45,0.509,0.467,96.18,132,0,0,,100.109,50.033,2.944,14.62
2024-01-01 02:28:59,M001,133,3,233.85,53.24,105.04,68.45,92.13,28.87,70.32,87.07,4.43,247.05,307.13,21.44,46.44,180.61,0.652,0.411,96.15,133,0,0,,99.864,50.006,3.023,15.94
2024-01-01 02:29:53,M001,134,3,233.12,41.78,115.27,78.32,48.46,27.26,58.64,99.62,5.46,236.37,339.24,18.98,64.76,191.34,0.679,0.465,96.12,134,0,1,weld_lines,99.124,50.196,2.981,16.43
2024-01-01 02:31:19,M001,135,3,224.48,53.35,112.34,59.74,62.28,22.6,51.1,139.59,7.4,231.22,205.79,19.93,63.32,171.13,0.532,0.442,96.1,135,0,0,,100.0,50.055,3.041,15.34
2024-01-01 02:32:21,M001,136,3,232.08,53.0,82.25,55.45,75.38,20.25,52.36,142.61,6.74,241.03,337.77,20.85,45.46,179.08,0.674,0.387,96.08,136,0,0,,99.767,49.943,3.027,13.94
2024-01-01 02:33:49,M001,137,3,228.22,40.19,117.6,72.94,47.9,18.79,81.23,101.38,7.84,235.93,328.55,22.24,45.06,188.03,0.62,0.231,96.06,137,0,0,,99.999,50.056,2.975,15.09
2024-01-01 02:34:59,M001,138,3,228.11,54.85,110.34,57.55,50.53,29.83,73.83,140.3,4.31,236.52,342.22,26.92,41.95,173.26,0.522,0.404,96.03,138,0,0,,100.021,49.893,3.018,14.74
2024-01-01 02:36:22,M001,139,3,235.23,54.41,101.71,51.58,81.13,23.58,53.55,130.86,4.11,246.69,306.93,25.85,66.26,180.82,0.507,0.44,96.0,139,0,0,,99.807,49.996,3.033,14.74
2024-01-01 02:37:18,M001,140,3,222.67,44.18,110.32,57.13,64.38,26.16,58.82,135.17,4.66,230.21,252.11,20.94,64.05,178.48,0.518,0.445,95.98,140,0,0,,100.088,49.951,3.011,15.55
2024-01-01 02:38:15,M001,141,3,228.32,45.29,83.81,51.45,90.56,21.86,59.24,130.1,6.89,241.25,297.52,24.31,37.07,183.03,0.614,0.369,95.95,141,0,0,,100.08,50.001,3.001,14.36
2024-01-01 02:39:10,M001,142,3,233.6,43.3,185.46249839508806,58.76,82.21,29.25,85.14,132.98,5.66,243.64,203.58,18.04,59.34,190.3,0.607,0.344,95.92,142,0,0,,100.062,49.97,3.028,15.69
2024-01-01 02:40:14,M001,143,3,224.41,45.01,122.17,69.46,90.32,20.39,53.48,146.37,7.59,228.03,280.68,20.28,59.09,179.4,0.569,0.381,95.9,143,0,1,sink_marks,99.743,49.902,2.855,17.04
2024-01-01 02:41:01,M001,144,3,228.19,50.62,81.35,51.9,67.3,20.7,69.63,113.21,3.77,237.69,339.04,24.3,42.04,177.57,0.638,0.297,95.88,144,0,0,,99.959,49.966,2.987,14.14
2024-01-01 02:41:52,M001,145,3,222.8,43.27,83.73,45.24,80.91,19.43,46.77,114.74,4.04,236.44,386.62,21.31,30.11,179.53,0.54,0.415,95.85,145,0,0,,100.158,49.948,2.992,14.2
2024-01-01 02:42:42,M001,146,3,235.21,46.68,88.57,46.05,55.8,15.59,58.08,136.11,4.56,248.42,347.71,18.95,60.33,188.53,0.52,0.268,95.8,146,0,1,burn_marks,99.842,49.843,2.899,15.11
2024-01-01 02:44:06,M001,147,3,217.52,58.64,86.61,58.04,85.5,24.73,80.86,87.91,6.48,230.45,211.73,27.42,36.38,158.88,0.67,0.306,95.78,147,0,1,warping,100.243,49.572,3.061,14.98
2024-01-01 02:45:13,M001,148,3,235.2,54.74,119.95,61.5,78.61,15.19,84.07,116.74,6.72,243.1,344.75,20.24,68.23,180.46,0.513,0.181,95.75,148,0,0,,99.848,49.991,2.976,16.13
2024-01-01 02:46:13,M001,149,3,227.74,46.03,120.63,64.1,87.82,27.78,84.12,85.24,5.46,239.18,248.18,27.7,32.01,181.71,0.531,0.33,95.72,149,0,0,,99.937,49.96,3.003,17.02
2024-01-01 02:47:34,M001,150,3,228.39,41.77,94.21,47.11,51.82,24.06,72.86,101.32,5.54,240.39,241.37,24.71,68.01,186.61,0.5,0.33,95.69,150,0,0,,100.067,50.012,2.963,14.98
2024-01-01 02:48:58,M001,151,3,233.23,53.21,79.22,54.89,61.37,22.83,76.59,83.2,3.82,247.97,228.09,25.17,58.86,180.02,0.693,0.298,95.66,151,0,1,warping,100.441,50.64,2.87,14.58
2024-01-01 02:49:55,M001,152,3,234.64,40.22,109.83,67.86,71.45,29.46,45.2,131.53,5.77,242.55,286.56,23.85,66.97,194.42,0.618,0.652,95.62,152,0,0,,100.13,49.959,3.025,16.71
2024-01-01 02:50:46,M001,153,3,229.62,47.49,113.86,65.99,63.79,19.41,81.22,89.67,6.01,237.5,377.29,23.12,63.72,182.13,0.58,0.239,95.59,153,0,0,,99.936,50.075,2.98,15.81
2024-01-01 02:51:44,M001,154,3,232.33,54.29,88.17,55.32,81.24,26.41,70.3,120.8,7.71,245.7,342.02,24.74,65.75,178.04,0.627,0.376,95.56,154,0,0,,100.075,49.964,3.014,14.89
2024-01-01 02:52:53,M001,155,3,224.29,45.09,112.56,73.93,57.19,23.12,61.14,111.68,6.08,235.14,335.11,23.62,38.97,179.2,0.657,0.378,95.54,155,0,0,,99.908,50.038,3.013,14.95
2024-01-01 02:54:22,M001,156,3,226.73,60.97,123.0,76.77,84.59,28.05,82.35,143.8,6.52,236.92,329.53,25.55,51.86,165.76,0.624,0.341,95.51,156,0,0,,100.042,49.873,2.995,16.83
2024-01-01 02:55:50,M001,157,3,234.4,43.6,87.0,43.6,69.65,29.06,46.8,145.0,5.98,249.32,354.73,24.25,63.73,190.81,0.501,0.621,95.49,157,0,0,,100.031,49.939,3.042,15.08
2024-01-01 02:57:08,M001,158,3,228.36,55.3,80.03,50.63,63.23,19.4,87.76,123.28,5.37,243.41,312.27,25.52,55.97,173.06,0.633,0.221,95.48,158,0,1,flash,100.043,50.429,3.098,14.02
2024-01-01 02:57:55,M001,159,3,227.49,58.44,90.78,59.38,71.93,22.63,66.91,100.75,6.26,238.05,264.06,18.82,33.84,169.04,0.654,0.338,95.44,159,0,0,,100.018,49.939,2.986,14.56
2024-01-01 02:59:20,M001,160,3,226.81,37.97,102.7,70.65,82.98,17.31,65.67,103.22,3.44,232.53,210.85,25.94,52.32,188.84,0.688,0.264,95.4,160,0,0,,100.011,50.038,2.968,15.96
2024-01-01 03:00:32,M001,161,3,230.87,48.91,98.66,50.76,91.58,16.59,80.41,101.09,3.43,238.49,353.05,22.38,45.8,181.97,0.515,0.206,95.37,161,0,0,,99.878,50.01,3.02,15.84
2024-01-01 03:01:51,M001,162,3,223.83,51.1,107.61,65.72,73.87,16.85,45.23,121.77,5.69,239.07,389.4,21.05,59.93,172.72,0.611,0.373,95.35,162,0,0,,99.943,50.043,2.978,15.12
2024-01-01 03:02:46,M001,163,3,237.95,40.96,94.5,66.04,69.41,23.24,58.08,84.72,3.49,242.36,345.12,22.87,43.23,197.0,0.699,0.4,95.34,163,0,1,sink_marks,100.562,50.245,3.106,14.92
2024-01-01 03:03:59,M001,164,3,224.91,52.72,102.16,56.11,58.02,26.1,64.63,138.81,3.67,235.04,346.59,26.78,48.51,172.19,0.549,0.404,95.31,164,0,0,,99.957,50.06,3.018,15.8
2024-01-01 03:05:01,M001,165,3,235.46,42.12,117.3,73.47,86.1,23.68,79.61,94.89,3.18,241.79,252.12,26.94,51.59,193.34,0.626,0.297,95.27,165,0,0,,100.059,50.04,3.031,16.01
2024-01-01 03:06:04,M001,166,3,228.08,45.33,102.61,54.71,71.92,21.69,53.06,146.41,6.3,234.2,393.55,25.36,49.34,182.75,0.533,0.409,95.25,166,0,0,,100.023,50.057,3.027,15.6
2024-01-01 03:06:51,M001,167,3,237.53,47.36,103.4,66.25,72.27,27.44,82.57,98.43,5.72,247.21,234.77,24.54,44.61,190.17,0.641,0.332,95.22,167,0,0,,100.062,49.948,2.953,16.41
2024-01-01 03:08:09,M001,168,3,228.59,49.63,105.23,66.16,57.55,17.8,61.3,130.21,3.59,239.62,246.07,26.11,58.81,178.96,0.629,0.29,95.19,168,0,0,,99.932,50.005,3.03,16.21
2024-01-01 03:08:55,M001,169,3,234.13,43.72,108.99,58.42,93.02,23.99,70.36,81.3,6.6,244.92,332.35,20.83,33.43,190.4,0.536,0.341,95.17,169,0,0,,100.201,49.995,3.027,16.89
2024-01-01 03:10:18,M001,170,3,236.1,46.16,103.21,63.8,58.42,20.78,49.89,94.16,7.3,248.86,300.87,22.2,35.98,189.94,0.618,0.417,95.15,170,0,1,warping,99.894,49.944,3.037,14.89
2024-01-01 03:11:10,M001,171,3,225.5,50.43,109.32,62.76,49.56,22.95,55.33,136.16,6.95,232.56,276.25,23.89,59.66,175.07,0.574,0.415,95.14,171,0,0,,99.985,49.979,3.023,15.9
2024-01-01 03:12:09,M001,172,3,226.9,59.83,98.04,51.33,47.84,24.82,75.95,102.11,4.81,233.08,230.96,24.52,40.15,167.07,0.524,0.327,95.09,172,0,0,,99.915,50.022,2.993,15.66
2024-01-01 03:13:07,M001,173,3,229.61,48.75,97.6,63.16,88.11,24.89,78.65,111.26,6.5,243.5,232.36,20.14,46.02,180.85,0.647,0.316,95.07,173,0,0,,99.853,49.976,2.995,15.07
2024-01-01 03:14:32,M001,174,3,237.86,50.08,99.05,63.88,91.71,21.01,74.53,100.05,7.82,250.85,211.49,25.74,37.01,187.78,0.645,0.282,95.06,174,0,0,,100.195,50.007,3.033,15.37
2024-01-01 03:15:29,M001,175,3,229.3,52.65,96.55,49.95,60.61,20.99,75.13,108.38,4.0,232.53,203.07,25.04,66.77,176.65,0.517,0.279,95.05,175,0,0,,99.981,49.937,2.976,14.79
2024-01-01 03:16:31,M001,176,3,230.23,49.75,74.38,42.25,53.06,22.7,56.6,117.65,6.97,238.95,250.03,22.43,45.08,180.48,0.568,0.401,95.03,176,0,0,,100.004,50.046,3.007,13.11
2024-01-01 03:17:53,M001,177,3,225.49,41.26,105.92,73.2,72.03,15.15,82.45,97.38,3.47,238.08,334.74,26.21,33.04,184.22,0.691,0.184,94.98,177,0,0,,99.908,50.007,3.019,15.28
2024-01-01 03:19:21,M001,178,3,230.98,43.22,110.58,68.97,54.91,16.6,86.41,127.31,6.32,243.15,322.77,25.64,51.66,187.76,0.624,0.192,94.93,178,0,1,warping,99.577,49.76,3.318,15.6
2024-01-01 03:20:23,M001,179,3,237.7,45.36,90.71,55.17,71.37,20.91,75.89,92.24,7.88,244.44,339.65,22.6,57.57,192.34,0.608,0.275,94.91,179,0,1,short_shot,99.613,49.87,2.912,14.75
2024-01-01 03:21:43,M001,180,3,227.98,52.27,93.09,62.45,60.78,17.7,50.9,120.31,4.14,235.22,219.97,20.7,39.43,175.71,0.671,0.348,94.88,180,0,0,,99.959,50.019,3.017,14.75
2024-01-01 03:22:28,M001,181,3,220.89,57.57,101.23,68.0,49.77,16.48,52.35,95.08,4.27,231.09,367.79,18.96,59.78,163.32,0.672,0.315,94.87,181,0,1,flash,99.148,49.807,2.914,15.4
2024-01-01 03:23:35,M001,182,3,225.66,53.97,101.13,60.42,82.48,28.34,62.15,100.06,6.16,239.2,228.97,19.68,62.31,171.69,0.597,0.456,94.82,182,0,0,,99.912,49.952,3.007,15.24
2024-01-01 03:24:30,M001,183,3,225.31,44.83,80.81,46.27,75.38,29.48,63.63,92.87,3.12,237.34,345.55,24.62,67.62,180.47,0.573,0.463,94.8,183,0,0,,100.053,50.015,3.009,14.41
2024-01-01 03:25:45,M001,184,3,237.74,51.81,130.39,75.36,58.39,26.06,64.94,88.85,5.63,251.26,234.12,18.35,44.27,185.93,0.578,0.401,94.77,184,0,0,,100.074,49.958,3.048,16.01
2024-01-01 03:27:05,M001,185,3,230.76,48.57,91.34,55.42,90.67,22.22,55.22,86.27,4.54,242.46,282.44,19.56,30.42,182.18,0.607,0.402,94.74,185,0,0,,100.003,49.973,2.991,15.69
2024-01-01 03:28:34,M001,186,3,229.13,41.29,102.32,59.59,74.13,20.92,52.35,131.6,4.95,239.26,275.67,20.63,46.89,187.84,0.582,0.4,94.69,186,0,0,,100.02,49.891,3.016,14.73
2024-01-01 03:29:37,M001,187,3,236.9,49.45,109.36,60.63,77.08,17.82,45.87,83.47,5.67,243.74,237.19,19.02,40.77,187.44,0.554,0.388,94.66,187,0,0,,99.99,49.964,3.02,16.45
2024-01-01 03:30:43,M001,188,3,237.99,51.95,113.37,74.27,50.89,22.05,53.65,138.91,7.09,247.69,365.65,19.22,60.73,186.05,0.655,0.411,94.63,188,0,0,,100.014,49.946,2.999,15.81
2024-01-01 03:31:57,M001,189,3,229.66,58.4,95.61,48.61,92.03,22.81,56.4,124.7,3.99,243.45,377.5,26.64,38.71,171.26,0.508,0.405,94.59,189,0,1,sink_marks,99.863,50.162,2.988,15.54
2024-01-01 03:32:57,M001,190,3,233.66,56.07,107.59,68.55,63.58,29.54,79.18,84.2,4.78,247.19,230.78,23.36,34.3,177.6,0.637,0.373,94.58,190,0,0,,99.948,50.058,2.983,15.32
2024-01-01 03:34:10,M001,191,3,235.75,46.08,81.31,51.99,56.51,17.8,60.64,131.27,4.38,246.7,366.27,27.14,52.18,189.67,0.639,0.294,94.54,191,0,1,short_shot,99.889,50.225,2.996,14.36
2024-01-01 03:35:35,M001,192,3,223.97,39.22,112.87,68.6,65.91,22.86,67.39,118.6,6.07,229.64,264.52,24.41,34.42,184.75,0.608,0.339,94.51,192,0,0,,100.173,50.039,3.042,16.52
2024-01-01 03:36:32,M001,193,3,220.56,49.8,112.23,64.34,76.28,16.06,86.86,94.61,5.46,228.36,377.95,18.8,62.04,170.76,0.573,0.185,94.5,193,0,1,warping,100.48,49.882,2.84,16.36
2024-01-01 03:37:56,M001,194,3,235.23,58.57,86.2,49.75,56.67,24.85,70.65,146.33,5.79,246.52,311.63,25.46,60.65,176.66,0.577,0.352,94.48,194,0,0,,99.929,49.931,2.987,14.69
2024-01-01 03:38:52,M001,195,3,224.9,43.68,113.43,64.08,65.16,26.46,64.38,130.81,6.04,243.4,312.63,20.14,60.63,181.22,0.565,0.411,94.44,195,0,0,,99.993,50.128,2.971,15.98
2024-01-01 03:39:39,M001,196,3,226.43,42.89,116.62,76.31,92.31,27.34,86.36,115.79,5.85,238.98,314.32,18.94,48.41,183.54,0.654,0.317,94.39,196,0,0,,99.98,50.105,3.0,16.67
2024-01-01 03:40:43,M001,197,3,230.28,45.98,71.77,45.98,86.43,16.43,73.9,82.62,7.04,240.75,276.31,25.8,66.87,184.31,0.641,0.222,94.38,197,0,0,,100.078,49.963,3.014,13.95
2024-01-01 03:41:42,M001,198,3,241.01,53.32,102.4,57.9,80.64,17.3,75.31,149.82,7.86,254.52,350.57,23.75,33.6,187.69,0.565,0.23,94.34,198,0,0,,100.013,49.972,2.982,16.23
2024-01-01 03:42:30,M001,199,3,222.48,50.66,105.24,66.35,56.81,24.24,78.11,97.24,3.36,231.22,355.35,21.23,66.97,171.82,0.63,0.31,94.31,199,0,1,sink_marks,99.59,50.128,2.913,15.89
2024-01-01 03:43:16,M001,200,3,238.64,52.64,129.01,69.66,65.26,26.37,83.37,87.87,3.27,250.18,389.79,27.27,64.75,186.0,0.54,0.316,94.27,200,0,0,,100.153,50.007,3.025,17.23
2024-01-01 03:44:02,M001,201,3,230.63,45.9,100.56,64.33,48.37,23.75,74.86,83.04,3.85,238.98,256.8,25.89,54.72,184.73,0.64,0.317,94.24,201,0,1,sink_marks,100.495,50.016,2.961,16.09
2024-01-01 03:45:29,M001,202,3,220.63,58.9,108.38,61.03,88.67,22.97,53.39,115.05,5.29,230.43,385.27,18.21,39.9,161.73,0.563,0.43,94.22,202,0,0,,99.95,50.043,3.015,16.1
2024-01-01 03:46:36,M001,203,3,225.85,57.5,108.12,71.68,48.9,23.32,57.61,90.62,7.49,231.5,331.39,18.88,45.29,168.35,0.663,0.405,94.2,203,0,0,,99.893,49.955,3.003,15.78
2024-01-01 03:47:30,M001,204,3,238.51,47.42,92.48,62.2,62.18,25.58,68.57,89.47,7.98,247.12,395.16,19.45,67.32,191.08,0.673,0.373,94.17,204,0,0,,99.947,50.058,3.014,14.94
2024-01-01 03:48:35,M001,205,3,232.67,56.15,103.61,70.34,91.83,19.11,80.06,87.47,3.92,245.12,352.49,24.12,40.67,176.51,0.679,0.239,94.13,205,0,0,,100.009,50.036,2.989,15.32
2024-01-01 03:50:04,M001,206,3,227.13,54.31,105.59,56.88,49.03,26.47,45.68,98.89,5.07,237.21,348.47,27.88,60.31,172.81,0.539,0.579,94.08,206,0,1,flow_lines,101.0,49.946,2.867,15.34
2024-01-01 03:51:18,M001,207,3,226.75,41.78,102.72,63.56,72.45,28.14,80.41,116.45,5.26,233.57,365.4,18.42,69.83,184.97,0.619,0.35,94.04,207,0,0,,99.871,50.05,2.966,15.18
2024-01-01 03:52:43,M001,208,3,226.93,46.39,85.7,43.79,72.06,17.13,82.35,111.62,6.61,238.87,222.63,25.79,67.51,180.54,0.511,0.208,93.99,208,0,0,,100.068,50.039,2.982,14.64
2024-01-01 03:54:05,M001,209,3,235.65,39.78,97.41,50.48,81.05,24.51,48.84,129.51,6.63,249.84,395.04,24.12,36.4,195.87,0.518,0.502,93.94,209,0,0,,100.059,50.008,2.969,16.27
2024-01-01 03:54:59,M001,210,3,222.25,56.78,89.73,46.98,53.75,18.04,73.02,97.72,5.29,233.64,371.08,23.44,30.23,165.46,0.524,0.247,93.93,210,0,0,,100.01,50.066,2.97,14.55
2024-01-01 03:55:49,M001,211,3,221.17,49.89,107.67,67.9,49.24,27.81,75.01,138.66,4.49,231.69,384.08,18.49,46.68,171.28,0.631,0.371,93.89,211,0,1,sink_marks,99.413,49.704,2.782,14.8
2024-01-01 03:56:45,M001,212,3,230.96,60.09,82.28,48.17,73.65,19.39,51.05,128.62,4.37,241.73,305.41,23.25,57.83,170.87,0.585,0.38,93.85,212,0,0,,100.125,50.051,2.939,13.4
2024-01-01 03:58:00,M001,213,3,237.24,58.84,74.35,42.44,53.66,23.44,68.39,124.23,5.46,245.68,235.98,24.09,58.34,178.39,0.571,0.343,93.81,213,0,0,,100.022,50.0,2.989,13.82
2024-01-01 03:58:58,M001,214,3,228.07,46.49,103.73,68.26,62.12,22.6,59.58,80.43,6.43,240.4,268.27,25.24,54.64,181.58,0.658,0.379,93.76,214,0,1,short_shot,99.78,50.238,2.844,14.39
2024-01-01 03:59:45,M001,215,3,224.99,48.13,119.41,61.04,72.25,23.47,75.52,118.86,3.09,228.67,315.48,21.32,66.65,176.87,0.511,0.311,93.73,215,0,0,,100.052,50.011,3.015,15.81
2024-01-01 04:00:54,M001,216,3,233.77,45.78,102.52,51.91,67.16,22.46,55.69,111.63,7.75,241.26,243.23,21.02,34.49,187.99,0.506,0.403,93.69,216,0,0,,100.038,49.891,2.994,15.51
2024-01-01 04:02:09,M001,217,3,238.00072945255465,58.06,116.02,77.09,92.06,25.15,50.97,130.72,5.3,234.92,342.74,23.22,30.16,162.09,0.664,0.493,93.65,217,0,0,,99.948,49.938,3.029,16.42
2024-01-01 04:02:56,M001,218,3,231.46,49.38,101.6,56.42,62.66,21.62,50.29,90.45,4.37,243.23,203.05,24.23,50.56,182.09,0.555,0.43,93.63,218,0,0,,99.948,50.035,3.029,15.94
2024-01-01 04:03:59,M001,219,3,238.45068431162164,52.56,85.67,44.65,50.06,21.4,53.05,121.73,5.96,231.19,367.23,24.99,54.65,167.81,0.521,0.403,93.6,219,0,0,,100.065,49.928,2.982,13.65
2024-01-01 04:05:13,M001,220,3,233.14,59.06,97.25,53.13,58.13,27.92,72.76,143.9,4.96,239.88,339.92,24.65,61.55,174.07,0.546,0.384,93.57,220,0,0,,99.976,50.004,2.972,15.18
2024-01-01 04:06:27,M001,221,3,238.51,,86.47,54.47,85.14,22.99,63.04,108.94,6.1,245.96,309.59,27.74,45.35,184.64,0.63,0.365,93.52,221,0,0,,100.052,49.938,3.007,14.42
2024-01-01 04:07:33,M001,222,3,222.5,50.42,115.0,64.98,52.14,21.68,58.86,108.41,5.99,235.15,337.1,23.96,62.79,172.07,0.565,0.368,93.49,222,0,0,,99.978,49.986,3.003,15.99
2024-01-01 04:08:55,M001,223,3,234.5,55.53,102.08,55.24,89.18,19.5,80.75,127.57,7.59,242.33,387.34,25.18,66.6,178.97,0.541,0.241,93.45,223,0,0,,99.881,49.966,2.942,15.62
2024-01-01 04:09:58,M001,224,3,240.38,39.91,102.13,59.88,75.53,24.38,77.03,108.42,5.18,251.12,242.24,19.73,35.56,200.47,0.586,0.316,93.43,224,0,0,,100.052,49.961,2.979,15.87
2024-01-01 04:11:25,M001,225,3,219.15,40.46,111.1,69.82,67.25,21.84,80.5,122.31,5.13,229.07,235.96,23.09,52.08,178.69,0.628,0.271,93.42,225,0,0,,99.961,50.025,2.969,15.21
2024-01-01 04:12:25,M001,226,3,230.97,50.64,93.94,56.02,80.3,17.13,77.91,148.85,7.92,239.55,355.77,22.65,33.13,180.33,0.596,0.22,93.38,226,0,0,,100.096,50.03,2.996,13.85
2024-01-01 04:13:14,M001,227,3,233.9,48.57,75.81,45.02,82.36,21.32,88.23,135.88,4.45,244.6,207.07,27.23,59.98,185.33,0.594,0.242,93.34,227,0,0,,99.967,49.993,2.982,14.34
2024-01-01 04:14:02,M001,228,3,238.39,53.43,94.05,49.52,60.85,27.87,45.64,87.81,3.87,246.44,318.35,19.51,47.87,184.96,0.527,0.611,93.31,228,0,0,,99.989,50.077,2.946,15.16
2024-01-01 04:14:49,M001,229,3,241.22,49.62,108.37,68.5,81.98,17.51,71.0,138.93,3.27,252.76,252.88,26.2,32.1,191.6,0.632,0.247,93.28,229,0,0,,99.888,50.008,3.064,15.7
2024-01-01 04:15:48,M001,230,3,226.18,45.78,102.76,57.87,72.69,29.34,49.38,117.19,4.77,233.36,368.85,24.1,56.08,180.4,0.563,0.594,93.26,230,0,0,,99.977,50.089,2.999,16.05
2024-01-01 04:17:02,M001,231,3,221.63,53.14,115.47,57.98,47.9,16.02,63.51,116.77,6.43,231.52,270.3,25.25,40.08,168.5,0.502,0.252,93.22,231,0,1,warping,100.629,50.141,3.082,15.47
2024-01-01 04:18:25,M001,232,3,236.56,43.65,98.4,52.84,52.77,17.76,58.26,126.23,3.38,242.23,290.69,27.95,60.77,192.91,0.537,0.305,93.18,232,0,0,,99.915,49.926,2.998,16.05
2024-01-01 04:19:27,M001,233,3,228.29,58.99,103.89,56.11,66.15,24.68,49.88,117.84,5.16,241.82,322.79,19.06,47.66,169.3,0.54,0.495,93.14,233,0,0,,100.037,50.004,2.993,14.56
2024-01-01 04:20:13,M001,234,3,232.11,40.6,78.94,39.53,81.11,26.56,66.52,108.27,6.64,244.73,362.46,18.7,39.03,191.5,0.501,0.399,93.09,234,0,0,,99.935,49.919,3.027,14.83
2024-01-01 04:21:20,M001,235,3,230.25,53.72,120.49,71.32,83.91,24.72,52.95,82.75,4.92,239.95,238.2,24.96,65.86,176.53,0.592,0.467,93.07,235,0,0,,99.973,50.016,2.967,15.86
2024-01-01 04:22:13,M001,236,3,236.87,52.63,97.21,64.83,68.84,29.94,46.67,83.92,6.94,250.33,208.56,19.18,62.28,184.23,0.667,0.642,93.06,236,0,0,,99.855,50.019,3.012,15.08
2024-01-01 04:23:35,M001,237,3,216.01,43.48,114.16,60.06,55.68,15.75,58.83,135.56,5.28,227.33,234.14,23.91,62.71,172.53,0.526,0.268,93.04,237,0,1,warping,100.107,49.798,3.053,15.09
2024-01-01 04:25:03,M001,238,3,241.49,49.07,86.14,48.85,53.24,17.12,63.68,128.74,5.77,247.48,287.73,27.26,31.63,192.42,0.567,0.269,93.01,238,0,1,burn_marks,99.34,49.662,3.172,14.73
2024-01-01 04:25:48,M001,239,3,232.81,49.19,88.58,46.83,60.37,21.76,55.77,92.22,6.46,243.04,319.25,25.17,54.48,183.62,0.529,0.39,93.0,239,0,1,burn_marks,99.835,50.296,2.908,14.57
2024-01-01 04:27:06,M001,240,3,227.95,57.94,99.25,53.47,85.34,25.28,88.59,113.21,3.88,235.91,334.03,18.43,55.79,170.01,0.539,0.285,92.95,240,0,0,,99.917,50.018,3.017,14.58
2024-01-01 04:27:53,M001,241,3,237.43,43.59,118.22,73.12,62.98,17.98,75.46,102.8,6.89,244.5,265.23,18.98,59.51,193.84,0.619,0.238,92.94,241,0,0,,99.95,50.025,2.966,16.39
2024-01-01 04:29:05,M001,242,3,228.53,45.5,89.03,46.78,80.38,15.89,51.14,139.62,5.29,238.22,234.24,21.44,65.46,183.02,0.525,0.311,92.92,242,0,0,,100.035,49.931,2.986,14.63
2024-01-01 04:30:25,M001,243,3,228.74,52.22,113.59,66.52,88.95,18.72,64.54,95.57,7.64,238.86,389.25,27.14,65.93,176.52,0.586,0.29,92.88,243,0,0,,100.296,50.042,2.996,15.55
2024-01-01 04:31:37,M001,244,3,235.3,53.95,84.08,48.88,57.86,20.38,55.76,149.93,3.08,240.69,333.81,19.62,48.37,181.34,0.581,0.365,92.85,244,0,0,,99.763,49.931,2.984,14.55
